"sourceCode","sourceName","sourceFrequency","sourceAutoAssignedConceptIds","ADD_INFO:bno_name","ADD_INFO:orig_name","matchScore","mappingStatus","equivalence","statusSetBy","statusSetOn","conceptId","conceptName","domainId","mappingType","comment","createdBy","createdOn","assignedReviewer"
"V4990","Injury to any passenger of a car k.m.n. in a traffic accident",-1,0,"Autó bármely utasának sérülése k.m.n. közlekedési balesetben","Autó bármely utasának sérülése k.m.n. közlekedési balesetben",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,437165,"Motor vehicle traffic accident","Observation","MAPS_TO",,,0,
"V4990","Injury to any passenger of a car k.m.n. in a traffic accident",-1,0,"Autó bármely utasának sérülése k.m.n. közlekedési balesetben","Autó bármely utasának sérülése k.m.n. közlekedési balesetben",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,440897,"Motor vehicle accident victim","Condition","MAPS_TO",,,0,
"V5000","Injury of a truck driver in a pedestrian-animal collision, not a traffic accident",-1,0,"Teherautó-vezető sérülése gyalogossal-állattal ütk.ben, nem közl.bales","Teherautó-vezető sérülése gyalogossal-állattal ütk.ben, nem közl.bales",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,435988,"Motor vehicle accident, driver","Condition","MAPS_TO",,,0,
"V5000","Injury of a truck driver in a pedestrian-animal collision, not a traffic accident",-1,0,"Teherautó-vezető sérülése gyalogossal-állattal ütk.ben, nem közl.bales","Teherautó-vezető sérülése gyalogossal-állattal ütk.ben, nem közl.bales",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,437738,"Motor vehicle accident off public road","Observation","MAPS_TO",,,0,
"V5010","Injury of a truck passenger in a pedestrian-animal collision, not reported.",-1,0,"Teherautó-utas sérülése gyalogossal-állattal ütközésben, nem közl.bal.","Teherautó-utas sérülése gyalogossal-állattal ütközésben, nem közl.bal.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,434228,"Passenger in vehicular AND/OR traffic accident","Condition","MAPS_TO",,,0,
"V5010","Injury of a truck passenger in a pedestrian-animal collision, not reported.",-1,0,"Teherautó-utas sérülése gyalogossal-állattal ütközésben, nem közl.bal.","Teherautó-utas sérülése gyalogossal-állattal ütközésben, nem közl.bal.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,437738,"Motor vehicle accident off public road","Observation","MAPS_TO",,,0,
"V5020","Truck passenger injury. in a pedestrian-animal collision, not a traffic accident",-1,0,"Teherautó-külső utas sér. gyalogossal-állattal ütk.ben, nem közl.bales","Teherautó-külső utas sér. gyalogossal-állattal ütk.ben, nem közl.bales",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,437738,"Motor vehicle accident off public road","Observation","MAPS_TO",,,0,
"V5020","Truck passenger injury. in a pedestrian-animal collision, not a traffic accident",-1,0,"Teherautó-külső utas sér. gyalogossal-állattal ütk.ben, nem közl.bales","Teherautó-külső utas sér. gyalogossal-állattal ütk.ben, nem közl.bales",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,440897,"Motor vehicle accident victim","Condition","MAPS_TO",,,0,
"V5030","Truck passenger injury. in a pedestrian-animal collision, not a traffic accident",-1,0,"Teherautó-k.m.n.utas sér. gyalogossal-állattal ütk.ben, nem közl.bales","Teherautó-k.m.n.utas sér. gyalogossal-állattal ütk.ben, nem közl.bales",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,437738,"Motor vehicle accident off public road","Observation","MAPS_TO",,,0,
"V5030","Truck passenger injury. in a pedestrian-animal collision, not a traffic accident",-1,0,"Teherautó-k.m.n.utas sér. gyalogossal-állattal ütk.ben, nem közl.bales","Teherautó-k.m.n.utas sér. gyalogossal-állattal ütk.ben, nem közl.bales",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,440897,"Motor vehicle accident victim","Condition","MAPS_TO",,,0,
"V5040","Injury to a truck passenger in a collision with a pedestrian or animal, when getting on or off",-1,0,"Teherautó-utas sérülése gyalogossal-állattal ütk.ben, fel-leszálláskor","Teherautó-utas sérülése gyalogossal-állattal ütk.ben, fel-leszálláskor",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,435134,"Motor vehicle accident","Observation","MAPS_TO",,,0,
"V5040","Injury to a truck passenger in a collision with a pedestrian or animal, when getting on or off",-1,0,"Teherautó-utas sérülése gyalogossal-állattal ütk.ben, fel-leszálláskor","Teherautó-utas sérülése gyalogossal-állattal ütk.ben, fel-leszálláskor",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,440897,"Motor vehicle accident victim","Condition","MAPS_TO",,,0,
"V5050","Injury of a truck driver in a pedestrian-animal collision, traffic accident.",-1,0,"Teherautó-vezető sérülése gyalogossal-állattal ütközésben, közl.bales.","Teherautó-vezető sérülése gyalogossal-állattal ütközésben, közl.bales.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,435988,"Motor vehicle accident, driver","Condition","MAPS_TO",,,0,
"V5050","Injury of a truck driver in a pedestrian-animal collision, traffic accident.",-1,0,"Teherautó-vezető sérülése gyalogossal-állattal ütközésben, közl.bales.","Teherautó-vezető sérülése gyalogossal-állattal ütközésben, közl.bales.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,437165,"Motor vehicle traffic accident","Observation","MAPS_TO",,,0,
"V5060","Injury of a truck passenger in a pedestrian-animal collision, communic. accident",-1,0,"Teherautó-utas sérülése gyalogossal-állattal ütközésben, közl. baleset","Teherautó-utas sérülése gyalogossal-állattal ütközésben, közl. baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,437165,"Motor vehicle traffic accident","Observation","MAPS_TO",,,0,
"V5060","Injury of a truck passenger in a pedestrian-animal collision, communic. accident",-1,0,"Teherautó-utas sérülése gyalogossal-állattal ütközésben, közl. baleset","Teherautó-utas sérülése gyalogossal-állattal ütközésben, közl. baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,434228,"Passenger in vehicular AND/OR traffic accident","Condition","MAPS_TO",,,0,
"V5070","Truck-outside passenger injured in collision with pedestrian-animal, traffic accident",-1,0,"Teherautó-külső utas sérülése gyalogossal-állattal ütk.ben, közl.bales","Teherautó-külső utas sérülése gyalogossal-állattal ütk.ben, közl.bales",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,442451,"Motor vehicle on road in collision with pedestrian","Observation","MAPS_TO",,,0,
"V5070","Truck-outside passenger injured in collision with pedestrian-animal, traffic accident",-1,0,"Teherautó-külső utas sérülése gyalogossal-állattal ütk.ben, közl.bales","Teherautó-külső utas sérülése gyalogossal-állattal ütk.ben, közl.bales",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,440897,"Motor vehicle accident victim","Condition","MAPS_TO",,,0,
"V5090","Injured truck passenger in collision with pedestrian-animal, traffic accident",-1,0,"Teherautó-k.m.n.utas sérülése gyalogossal-állattal ütk.ben, közl.bales","Teherautó-k.m.n.utas sérülése gyalogossal-állattal ütk.ben, közl.bales",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,442451,"Motor vehicle on road in collision with pedestrian","Observation","MAPS_TO",,,0,
"V5090","Injured truck passenger in collision with pedestrian-animal, traffic accident",-1,0,"Teherautó-k.m.n.utas sérülése gyalogossal-állattal ütk.ben, közl.bales","Teherautó-k.m.n.utas sérülése gyalogossal-állattal ütk.ben, közl.bales",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,440897,"Motor vehicle accident victim","Condition","MAPS_TO",,,0,
"V5100","Injury of a truck driver in a collision with a bicycle, not reported. accident",-1,0,"Teherautó-veztő sérülése kerékpárral ütközésben, nem közl. baleset","Teherautó-veztő sérülése kerékpárral ütközésben, nem közl. baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,443423,"Pedal cycle accident","Observation","MAPS_TO",,,0,
"V5100","Injury of a truck driver in a collision with a bicycle, not reported. accident",-1,0,"Teherautó-veztő sérülése kerékpárral ütközésben, nem közl. baleset","Teherautó-veztő sérülése kerékpárral ütközésben, nem közl. baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,435988,"Motor vehicle accident, driver","Condition","MAPS_TO",,,0,
"V5100","Injury of a truck driver in a collision with a bicycle, not reported. accident",-1,0,"Teherautó-veztő sérülése kerékpárral ütközésben, nem közl. baleset","Teherautó-veztő sérülése kerékpárral ütközésben, nem közl. baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,437738,"Motor vehicle accident off public road","Observation","MAPS_TO",,,0,
"V5110","Injury of a truck passenger in a collision with a bicycle, not reported. accident",-1,0,"Teherautó-utas sérülése kerékpárral ütközésben, nem közl. baleset","Teherautó-utas sérülése kerékpárral ütközésben, nem közl. baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,443423,"Pedal cycle accident","Observation","MAPS_TO",,,0,
"V5110","Injury of a truck passenger in a collision with a bicycle, not reported. accident",-1,0,"Teherautó-utas sérülése kerékpárral ütközésben, nem közl. baleset","Teherautó-utas sérülése kerékpárral ütközésben, nem közl. baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,434228,"Passenger in vehicular AND/OR traffic accident","Condition","MAPS_TO",,,0,
"V5110","Injury of a truck passenger in a collision with a bicycle, not reported. accident",-1,0,"Teherautó-utas sérülése kerékpárral ütközésben, nem közl. baleset","Teherautó-utas sérülése kerékpárral ütközésben, nem közl. baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,437738,"Motor vehicle accident off public road","Observation","MAPS_TO",,,0,
"V5120","Injury to a truck passenger in a collision with a bicycle, not a traffic accident",-1,0,"Teherautó-külső utas sérülése kerékpárral ütközésben, nem közl.baleset","Teherautó-külső utas sérülése kerékpárral ütközésben, nem közl.baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,443423,"Pedal cycle accident","Observation","MAPS_TO",,,0,
"V5120","Injury to a truck passenger in a collision with a bicycle, not a traffic accident",-1,0,"Teherautó-külső utas sérülése kerékpárral ütközésben, nem közl.baleset","Teherautó-külső utas sérülése kerékpárral ütközésben, nem közl.baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4069060,"Motor vehicle nontraffic accident involving collision, not on public highway, between motor vehicle, except off-road motor vehicle, and nonmotor vehicle","Observation","MAPS_TO",,,0,
"V5120","Injury to a truck passenger in a collision with a bicycle, not a traffic accident",-1,0,"Teherautó-külső utas sérülése kerékpárral ütközésben, nem közl.baleset","Teherautó-külső utas sérülése kerékpárral ütközésben, nem közl.baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,440897,"Motor vehicle accident victim","Condition","MAPS_TO",,,0,
"V5130","Injury to a truck passenger in a collision with a bicycle, not a traffic accident",-1,0,"Teherautó-k.m.n.utas sérülése kerékpárral ütközésben, nem közl.baleset","Teherautó-k.m.n.utas sérülése kerékpárral ütközésben, nem közl.baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,443423,"Pedal cycle accident","Observation","MAPS_TO",,,0,
"V5130","Injury to a truck passenger in a collision with a bicycle, not a traffic accident",-1,0,"Teherautó-k.m.n.utas sérülése kerékpárral ütközésben, nem közl.baleset","Teherautó-k.m.n.utas sérülése kerékpárral ütközésben, nem közl.baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4069060,"Motor vehicle nontraffic accident involving collision, not on public highway, between motor vehicle, except off-road motor vehicle, and nonmotor vehicle","Observation","MAPS_TO",,,0,
"V5130","Injury to a truck passenger in a collision with a bicycle, not a traffic accident",-1,0,"Teherautó-k.m.n.utas sérülése kerékpárral ütközésben, nem közl.baleset","Teherautó-k.m.n.utas sérülése kerékpárral ütközésben, nem közl.baleset",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,440897,"Motor vehicle accident victim","Condition","MAPS_TO",,,0,
"V5140","Injury to a truck passenger in a collision with a bicycle, when getting on and off",-1,0,"Teherautó utasának sérülése kerékpárral ütközésben, fel-leszálláskor","Teherautó utasának sérülése kerékpárral ütközésben, fel-leszálláskor",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,443423,"Pedal cycle accident","Observation","MAPS_TO",,,0,
"V5140","Injury to a truck passenger in a collision with a bicycle, when getting on and off",-1,0,"Teherautó utasának sérülése kerékpárral ütközésben, fel-leszálláskor","Teherautó utasának sérülése kerékpárral ütközésben, fel-leszálláskor",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,435134,"Motor vehicle accident","Observation","MAPS_TO",,,0,
"V5140","Injury to a truck passenger in a collision with a bicycle, when getting on and off",-1,0,"Teherautó utasának sérülése kerékpárral ütközésben, fel-leszálláskor","Teherautó utasának sérülése kerékpárral ütközésben, fel-leszálláskor",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,440897,"Motor vehicle accident victim","Condition","MAPS_TO",,,0,
