source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
210825404,0,,"ENTECAVIR VIATRIS 0,5 MG FILMTABLETTA (ENTECAVIR MYLAN 0,5 MG FILMTABLETTA)30X HDPE TARTÁLYBAN",1711248,RxNorm,2025-05-07,,
210825412,0,,"ENTECAVIR VIATRIS 0,5 MG FILMTABLETTA (ENTECAVIR MYLAN 0,5 MG FILMTABLETTA)30X BUBORÉKCSOMAGOLÁSBAN",1711248,RxNorm,2025-05-07,,
210825632,0,,RENOSCINT MAG3 1 MG KÉSZLET RADIOAKTÍV GYÓGYSZERKÉSZÍTMÉNYHEZ2X INJEKCIÓS ÜVEGBEN,42961546,RxNorm Extension,2025-05-07,,
210825640,0,,RENOSCINT MAG3 1 MG KÉSZLET RADIOAKTÍV GYÓGYSZERKÉSZÍTMÉNYHEZ6X INJEKCIÓS ÜVEGBEN,42961546,RxNorm Extension,2025-05-07,,
210825658,0,,CUPRIOR 150 MG FILMTABLETTA72X BUBORÉKCSOMAGOLÁSBAN,36507179,RxNorm Extension,2025-05-07,,
210825666,0,,LAMICTAL 5 MG RÁGÓTABLETTA/DISZPERGÁLÓDÓ TABLETTA60X HDPE TARTÁLYBAN,705161,RxNorm,2025-05-07,,
210825682,0,,ROZUVA-TEVA 15 MG FILMTABLETTA90X BUBORÉKCSOMAGOLÁSBAN (PVC/PVDC//AL),782748,RxNorm Extension,2025-05-07,,
210825705,0,,ROZUVA-TEVA 30 MG FILMTABLETTA90X BUBORÉKCSOMAGOLÁSBAN (PVC/PVDC//AL),782756,RxNorm Extension,2025-05-07,,
210825739,0,,DUPIXENT 300 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN1X,40744762,RxNorm Extension,2025-05-07,,
210825747,0,,DUPIXENT 300 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN2X,40744762,RxNorm Extension,2025-05-07,,
210825763,0,,DUPIXENT 300 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN6X (GYűJTőCSOMAGOLÁSBAN),40744762,RxNorm Extension,2025-05-07,,
210825771,0,,DUPIXENT 300 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN1X (BIZTONSÁGI RENDSZERREL),40744762,RxNorm Extension,2025-05-07,,
210825789,0,,DUPIXENT 300 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN2X (BIZTONSÁGI RENDSZERREL),40744762,RxNorm Extension,2025-05-07,,
210825802,0,,"DUPIXENT 300 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN6X (GYűJTőCSOMAGOLÁSBAN, BIZTONSÁGI RENDSZERREL)",40744762,RxNorm Extension,2025-05-07,,
210825975,0,,HIZENTRA 200 MG/ML OLDATOS INJEKCIÓ BŐR ALÁ TÖRTÉNŐ BEADÁSRA ELŐRETÖLTÖTT FECSKENDŐBEN1X5 ML,41116630,RxNorm Extension,2025-05-07,,
210825983,0,,HIZENTRA 200 MG/ML OLDATOS INJEKCIÓ BŐR ALÁ TÖRTÉNŐ BEADÁSRA ELŐRETÖLTÖTT FECSKENDŐBEN10X5 ML,41116630,RxNorm Extension,2025-05-07,,
210825991,0,,HIZENTRA 200 MG/ML OLDATOS INJEKCIÓ BŐR ALÁ TÖRTÉNŐ BEADÁSRA ELŐRETÖLTÖTT FECSKENDŐBEN1X10 ML,41116630,RxNorm Extension,2025-05-07,,
210826002,0,,HIZENTRA 200 MG/ML OLDATOS INJEKCIÓ BŐR ALÁ TÖRTÉNŐ BEADÁSRA ELŐRETÖLTÖTT FECSKENDŐBEN10X10 ML,41116630,RxNorm Extension,2025-05-07,,
210826010,0,,HUMALOG 100 EGYSÉG/ML JUNIOR KWIKPEN OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN1X ELőRETÖLTÖTT INJEKCIÓS TOLLBAN,40052088,RxNorm,2025-05-07,,
210826028,0,,HUMALOG 100 EGYSÉG/ML JUNIOR KWIKPEN OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN5X ELőRETÖLTÖTT INJEKCIÓS TOLLBAN,40052088,RxNorm,2025-05-07,,
210826036,0,,HUMALOG 100 EGYSÉG/ML JUNIOR KWIKPEN OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN10X ELőRETÖLTÖTT INJEKCIÓS TOLLBAN (GYűJTőCSOMAGOLÁS),40052088,RxNorm,2025-05-07,,
210826191,0,,XTANDI 40 MG FILMTABLETTA112X BUBORÉKCSOMAGOLÁSBAN,37002518,RxNorm,2025-05-07,,
210826913,0,,LUTATHERA 370 MBQ/ML OLDATOS INFÚZIÓ1X,44816340,RxNorm,2025-05-07,,
210827260,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ10X10ML INJEKCIÓS ÜVEGBEN",36407273,RxNorm Extension,2025-05-07,,
210827278,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ10X20ML INJEKCIÓS ÜVEGBEN",36407273,RxNorm Extension,2025-05-07,,
210827286,0,,TREMFYA 100 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN1X,40744750,RxNorm Extension,2025-05-07,,
210827294,0,,"HUMIRA 20 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN2X0,2ML + 2X ALKOHOLOS TÖRLőKENDő",36879869,RxNorm Extension,2025-05-07,,
210827333,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ1X10 ML INJEKCIÓS ÜVEGBEN",36407273,RxNorm Extension,2025-05-07,,
210827367,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ1X15 ML INJEKCIÓS ÜVEGBEN",36407273,RxNorm Extension,2025-05-07,,
210827375,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ10X15 ML INJEKCIÓS ÜVEGBEN",36407273,RxNorm Extension,2025-05-07,,
210827383,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ1X20 ML INJEKCIÓS ÜVEGBEN",36407273,RxNorm Extension,2025-05-07,,
210827414,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ1X50 ML POLIPROPILÉN PALACKBAN",36407273,RxNorm Extension,2025-05-07,,
210827456,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ1X100 ML POLIPROPILÉN PALACKBAN",36407273,RxNorm Extension,2025-05-07,,
210827480,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN1X10 ML",36407273,RxNorm Extension,2025-05-07,,
210827498,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X10 ML",36407273,RxNorm Extension,2025-05-07,,
210827503,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN1X15 ML",36407273,RxNorm Extension,2025-05-07,,
210827511,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X15 ML",36407273,RxNorm Extension,2025-05-07,,
210827529,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN1X20 ML",36407273,RxNorm Extension,2025-05-07,,
210827537,0,,"CLARISCAN 0,5 MMOL/ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X20 ML",36407273,RxNorm Extension,2025-05-07,,
210828046,0,,RIVAROXABAN SANDOZ 10 MG FILMTABLETTA28X ÁTLÁTSZÓ PVC//PVDC/AL BUBORÉKCSOMAGOLÁS,40241333,RxNorm,2025-05-07,,
210828185,0,,HUMAFACTOR-9 500 NE POR ÉS OLDÓSZER OLDATOS INJEKCIÓHOZ1X POR INJ. ÜVEGBEN+1X OLDÓSZER INJ. ÜVEGBEN,40042951,RxNorm,2025-05-07,,
210828193,0,,HUMAFACTOR-9 1000 NE POR ÉS OLDÓSZER OLDATOS INJEKCIÓHOZ1X POR INJ. ÜVEGBEN+1X OLDÓSZER INJ. ÜVEGBEN,40042951,RxNorm,2025-05-07,,
210828305,0,,DORITHRICIN ERDEI GYÜMÖLCS SZOPOGATÓ TABLETTA20X BUBORÉKCSOMAGOLÁSBAN,917006,RxNorm,2025-05-07,,
210828305,0,,DORITHRICIN ERDEI GYÜMÖLCS SZOPOGATÓ TABLETTA20X BUBORÉKCSOMAGOLÁSBAN,19006842,RxNorm,2025-05-07,,
210828313,0,,DORITHRICIN ERDEI GYÜMÖLCS SZOPOGATÓ TABLETTA40X BUBORÉKCSOMAGOLÁSBAN,917006,RxNorm,2025-05-07,,
210828313,0,,DORITHRICIN ERDEI GYÜMÖLCS SZOPOGATÓ TABLETTA40X BUBORÉKCSOMAGOLÁSBAN,19006842,RxNorm,2025-05-07,,
210828363,0,,AKSOLIN 875 MG/125 MG POR BELSŐLEGES SZUSZPENZIÓHOZ TASAKBAN14X TASAKBAN,43028736,RxNorm Extension,2025-05-07,,
210828999,0,,TRIMETAZIDINE ZENTIVA 35 MG MÓDOSÍTOTT HATÓANYAG-LEADÁSÚ TABLETTA60X,19108062,RxNorm,2025-05-07,,
210829199,0,,FEIBA NF 50 EGYSÉG/ML POR ÉS OLDÓSZER OLDATOS INJEKCIÓHOZ1X PORÜVEG+OLDÓSZERÜVEG (500 EGYSÉG),40100497,RxNorm,2025-05-07,,
210829424,0,,"INHIXA 2000 NE (20 MG)/0,2 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN6X0,2ML ELőRETÖLTÖTT FECSKENDőBEN VÉDőHÜVELLYEL",40042752,RxNorm,2025-05-07,,
210829432,0,,"INHIXA 2000 NE (20 MG)/0,2 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN2X0,2ML ELőRETÖLTÖTT FECSKENDőBEN ULTRASAFE PASSIVE VÉDőHÜVELLYEL",40042752,RxNorm,2025-05-07,,
210829440,0,,"INHIXA 2000 NE (20 MG)/0,2 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN6X0,2ML ELőRETÖLTÖTT FECSKENDőBEN ULTRASAFE PASSIVE VÉDőHÜVELLYEL",40042752,RxNorm,2025-05-07,,
210829458,0,,"INHIXA 4000 NE (40 MG)/0,4 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN6X0,4ML ELőRETÖLTÖTT FECSKENDőBEN",40042752,RxNorm,2025-05-07,,
210829466,0,,"INHIXA 4000 NE (40 MG)/0,4 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN6X0,4ML ELőRETÖLTÖTT FECSKENDőBEN VÉDőHÜVELLYEL",40042752,RxNorm,2025-05-07,,
210829474,0,,"INHIXA 4000 NE (40 MG)/0,4 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN2X0,4ML ELőRETÖLTÖTT FECSKENDőBEN ULTRASAFE PASSIVE VÉDőHÜVELLYEL",40042752,RxNorm,2025-05-07,,
210829482,0,,"INHIXA 4000 NE (40 MG)/0,4 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN6X0,4ML ELőRETÖLTÖTT FECSKENDőBEN ULTRASAFE PASSIVE VÉDőHÜVELLYEL",40042752,RxNorm,2025-05-07,,
210829571,0,,INHIXA 10 000 NE (100 MG)/1 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN6X1ML ELőRETÖLTÖTT FECSKENDőBEN,40042752,RxNorm,2025-05-07,,
210829589,0,,INHIXA 10 000 NE (100 MG)/1 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN6X1ML ELőRETÖLTÖTT FECSKENDőBEN VÉDőHÜVELLYEL,40042752,RxNorm,2025-05-07,,
210829597,0,,INHIXA 10 000 NE (100 MG)/1 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN2X1ML ELőRETÖLTÖTT FECSKENDőBEN ULTRASAFE PASSIVE VÉDőHÜVELLYEL,40042752,RxNorm,2025-05-07,,
210829602,0,,INHIXA 10 000 NE (100 MG)/1 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X1ML ELőRETÖLTÖTT FECSKENDőBEN ULTRASAFE PASSIVE VÉDőHÜVELLYEL,40042752,RxNorm,2025-05-07,,
210829610,0,,"INHIXA 4000 NE (40 MG)/0,4 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN30X0,4ML ELőRETÖLTÖTT FECSKENDőBEN",40042752,RxNorm,2025-05-07,,
210829628,0,,"INHIXA 4000 NE (40 MG)/0,4 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN30X0,4ML ELőRETÖLTÖTT FECSKENDőBEN VÉDőHÜVELLYEL",40042752,RxNorm,2025-05-07,,
210829636,0,,INHIXA 10 000 NE (100 MG)/1 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN30X1ML ELőRETÖLTÖTT FECSKENDőBEN,40042752,RxNorm,2025-05-07,,
210829644,0,,INHIXA 10 000 NE (100 MG)/1 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN30X1ML ELőRETÖLTÖTT FECSKENDőBEN VÉDőHÜVELLYEL,40042752,RxNorm,2025-05-07,,
210829678,0,,ONTRUZANT 150 MG POR OLDATOS INFÚZIÓHOZ VALÓ KONCENTRÁTUMHOZ1X,36786326,RxNorm Extension,2025-05-07,,
210829741,0,,XARELTO 10 MG FILMTABLETTA14X BUBORÉKCSOMAGOLÁSBAN (PP/ALU),40241333,RxNorm,2025-05-07,,
210829759,0,,XARELTO 10 MG FILMTABLETTA28X BUBORÉKCSOMAGOLÁSBAN (PP/ALU),40241333,RxNorm,2025-05-07,,
210829953,0,,"INHIXA 2000 NE (20 MG)/0,2 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN6X0,2ML ELőRETÖLTÖTT FECSKENDőBEN",40042752,RxNorm,2025-05-07,,
210830205,0,,RIVAROXABAN SANDOZ 15 MG FILMTABLETTA28X ÁTLÁTSZÓ PVC//PVDC/AL BUBORÉKCSOMAGOLÁS,40244444,RxNorm,2025-05-07,,
210830352,0,,RIVAROXABAN SANDOZ 20 MG FILMTABLETTA28X ÁTLÁTSZÓ PVC//PVDC/AL BUBORÉKCSOMAGOLÁS,40244448,RxNorm,2025-05-07,,
210830425,0,,AKSOLIN 875 MG/125 MG FILMTABLETTA14X BUBORÉKCSOMAGOLÁSBAN,19115197,RxNorm,2025-05-07,,
210830726,0,,TRELEGY ELLIPTA 92 MIKROGRAMM/55 MIKROGRAMM/22 MIKROGRAMM ADAGOLT INHALÁCIÓS POR1X30ADAG INHALÁTORBAN,40755794,RxNorm Extension,2025-05-07,,
210830750,0,,COSIM 200 MG FILMTABLETTA56X PVC/PVDC//AL BUBORÉKCSOMAGOLÁSBAN,19132855,RxNorm,2025-05-07,,
210830768,0,,COSIM 150 MG FILMTABLETTA56X PVC/PVDC//AL BUBORÉKCSOMAGOLÁSBAN,19132851,RxNorm,2025-05-07,,
210830776,0,,COSIM 100 MG FILMTABLETTA56X PVC/PVDC//AL BUBORÉKCSOMAGOLÁSBAN,19132847,RxNorm,2025-05-07,,
210830784,0,,COSIM 50 MG FILMTABLETTA14X PVC/PVDC//AL BUBORÉKCSOMAGOLÁSBAN,19132859,RxNorm,2025-05-07,,
210830792,0,,ANAGRELIDE VIPHARM 1 MG KEMÉNY KAPSZULA100X,1381257,RxNorm,2025-05-07,,
210830807,0,,OCREVUS 300 MG KONCENTRÁTUM OLDATOS INFÚZIÓHOZ1X10ML INJEKCIÓS ÜVEGBEN,36787725,RxNorm Extension,2025-05-07,,
210830815,0,,AKSOLIN 400 MG/57 MG/5 ML POR BELSŐLEGES SZUSZPENZIÓHOZ1X70 ML 100 ML-ES III. TÍPUSÚ ÜVEG HDPE KUPAKKAL LEZÁRVA+6 ML-ES MűANYAG ADAGOLÓFECSKENDő,43204607,RxNorm Extension,2025-05-07,,
210830857,0,,AKSOLIN 400 MG/57 MG/5 ML POR BELSŐLEGES SZUSZPENZIÓHOZ1X70 ML 100 ML-ES III. TÍPUSÚ ÜVEG PP KUPAKKAL LEZÁRVA+6 ML-ES MűANYAG ADAGOLÓFECSKENDő,43204607,RxNorm Extension,2025-05-07,,
210830962,0,,"ANAGRELIDE SANDOZ 0,5 MG KEMÉNY KAPSZULA100X HDPE PALACKBAN",19122203,RxNorm,2025-05-07,,
210830970,0,,AKSOLIN 400 MG/57 MG/5 ML POR BELSŐLEGES SZUSZPENZIÓHOZ1X35 ML 60 ML-ES III. TÍPUSÚ ÜVEG HDPE KUPAKKAL LEZÁRVA+6 ML-ES MűANYAG ADAGOLÓFECSKENDő,43204607,RxNorm Extension,2025-05-07,,
210831015,0,,AKSOLIN 400 MG/57 MG/5 ML POR BELSŐLEGES SZUSZPENZIÓHOZ1X35 ML 60 ML-ES III. TÍPUSÚ ÜVEG PP KUPAKKAL LEZÁRVA+6 ML-ES MűANYAG ADAGOLÓFECSKENDő,43204607,RxNorm Extension,2025-05-07,,
210831057,0,,"KIVIZIDIALE 0,04 MG/ML + 5 MG/ML OLDATOS SZEMCSEPP1X2,5 ML PP TARTÁLY PUMPÁVAL",21050765,RxNorm Extension,2025-05-07,,
210831390,0,,ASOLFENA 5 MG FILMTABLETTA30X PVC/PVDC//AL BUBORÉKCSOMAGOLÁSBAN,916006,RxNorm,2025-05-07,,
210831455,0,,ASOLFENA 10 MG FILMTABLETTA30X PVC/PVDC//AL BUBORÉKCSOMAGOLÁSBAN,916008,RxNorm,2025-05-07,,
210831586,0,,RAGWIZAX 12 SQ-AMB NYELVALATTI LIOFILIZÁTUM30X BUBORÉKCSOMAGOLÁSBAN,40161694,RxNorm,2025-05-07,,
210831594,0,,RAGWIZAX 12 SQ-AMB NYELVALATTI LIOFILIZÁTUM90X BUBORÉKCSOMAGOLÁSBAN,40161694,RxNorm,2025-05-07,,
210831609,0,,VITAMIN D3 FRESENIUS KABI 14 400 NE/ML BELSŐLEGES OLDATOS CSEPPEK1X ÜVEGBEN,40025589,RxNorm,2025-05-07,,
210832621,0,,"ANAGRELIDE VIPHARM 0,5 MG KEMÉNY KAPSZULA100X",19122203,RxNorm,2025-05-07,,
210832744,0,,"ATRACURIUM BESILATE KALCEKS 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ1X2,5 ML ÜVEGAMPULLÁBAN",35856811,RxNorm Extension,2025-05-07,,
210832752,0,,"ATRACURIUM BESILATE KALCEKS 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ5X2,5 ML ÜVEGAMPULLÁBAN",35856811,RxNorm Extension,2025-05-07,,
210832760,0,,ATRACURIUM BESILATE KALCEKS 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ1X5 ML ÜVEGAMPULLÁBAN,35856811,RxNorm Extension,2025-05-07,,
210832778,0,,ATRACURIUM BESILATE KALCEKS 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ5X5 ML ÜVEGAMPULLÁBAN,35856811,RxNorm Extension,2025-05-07,,
210832859,0,,LACOSAMID TEVA 50 MG FILMTABLETTA14X OPA/ALU/PVC-ALUMÍNIUM BUBORÉKCSOMAGOLÁS,19132859,RxNorm,2025-05-07,,
210832875,0,,LACOSAMID TEVA 100 MG FILMTABLETTA56X OPA/ALU/PVC-ALUMÍNIUM BUBORÉKCSOMAGOLÁS,19132847,RxNorm,2025-05-07,,
210832891,0,,LACOSAMID TEVA 150 MG FILMTABLETTA56X OPA/ALU/PVC-ALUMÍNIUM BUBORÉKCSOMAGOLÁS,19132851,RxNorm,2025-05-07,,
210832914,0,,LACOSAMID TEVA 200 MG FILMTABLETTA56X OPA/ALU/PVC-ALUMÍNIUM BUBORÉKCSOMAGOLÁS,19132855,RxNorm,2025-05-07,,
210833106,0,,FLECTOR RAPIVEN 25 MG/ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN3X I. TÍPUSÚ ÜVEGBőL KÉSZÜLT ET. FECSK.+1 Tű SZUBKUTÁN INJEKCIÓHOZ+1 Tű INTRAMUSZKULÁRIS INJEKCIÓHOZ,40032405,RxNorm,2025-05-07,,
210833114,0,,FLECTOR RAPIVEN 50 MG/ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN3X I. TÍPUSÚ ÜVEGBőL KÉSZÜLT ET. FECSK.+1 Tű SZUBKUTÁN INJEKCIÓHOZ+1 Tű INTRAMUSZKULÁRIS INJEKCIÓHOZ,40032405,RxNorm,2025-05-07,,
210833122,0,,FLECTOR RAPIVEN 75 MG/ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN3X I. TÍPUSÚ ÜVEGBőL KÉSZÜLT ET.FECSK.+1 Tű SZUBKUTÁN INJEKCIÓHOZ+1 Tű INTRAMUSZKULÁRIS INJEKCIÓHOZ,41054853,RxNorm Extension,2025-05-07,,
210833172,0,,ERLOTINIB VIATRIS 100 MG FILMTABLETTA (ERLOTINIB MYLAN 100 MG FILMTABLETTA)30X OPA/AL/PVC//AL BUBORÉKCSOMAGOLÁS,19122517,RxNorm,2025-05-07,,
210833198,0,,ERLOTINIB VIATRIS 150 MG FILMTABLETTA (ERLOTINIB MYLAN 150 MG FILMTABLETTA)30X OPA/AL/PVC//AL BUBORÉKCSOMAGOLÁS,19122519,RxNorm,2025-05-07,,
210833229,0,,"RINGINEL 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER1X1 TASAKBAN",1235402,RxNorm Extension,2025-05-07,,
210833237,0,,"RINGINEL 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER3X1 TASAKBAN",1235402,RxNorm Extension,2025-05-07,,
210833245,0,,"RINGINEL 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER6X1 TASAKBAN",1235402,RxNorm Extension,2025-05-07,,
210833295,0,,MEGESTROL PHARMACENTER 160 MG TABLETTA100X BUBORÉKCSOMAGOLÁSBAN,40164960,RxNorm,2025-05-07,,
210833368,0,,"ASDUTER 10 MG TABLETTA28X HDPE TARTÁLYBAN NEDVESSSÉGMEGKÖTő BETÉTETTEL, CSAVARMENTES KUPAKKAL",757690,RxNorm,2025-05-07,,
210833376,0,,"ASDUTER 15 MG TABLETTA28X HDPE TARTÁLYBAN NEDVESSÉGMEGKÖTő BETÉTTEL, CSAVARMENTES KUPAKKAL",963799,RxNorm,2025-05-07,,
210833384,0,,"ASDUTER 30 MG TABLETTA28X HDPE TARTÁLYBAN NEDVESSSÉGMEGKÖTő BETÉTETTEL, CSAVARMENTES KUPAK",757691,RxNorm,2025-05-07,,
210833449,0,,FASENRA 30 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN1X,40745310,RxNorm Extension,2025-05-07,,
210833512,0,,GLYPVILO 50 MG TABLETTA30X OPA/AL/PVC//AL BUBORÉKCSOMAGOLÁSBAN,19129179,RxNorm,2025-05-07,,
210833805,0,,FEBUXOSTAT STADA 80 MG FILMTABLETTA28X BUBORÉKCSOMAGOLÁSBAN,19017747,RxNorm,2025-05-07,,
210833847,0,,FEBUXOSTAT STADA 120 MG FILMTABLETTA28X BUBORÉKCSOMAGOLÁSBAN,21154460,RxNorm Extension,2025-05-07,,
210833928,0,,BENLYSTA 200 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN1X,40924325,RxNorm Extension,2025-05-07,,
210833936,0,,BENLYSTA 200 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN4X,40924325,RxNorm Extension,2025-05-07,,
210833944,0,,BENLYSTA 200 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN1X,40924325,RxNorm Extension,2025-05-07,,
210833952,0,,BENLYSTA 200 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN4X,40924325,RxNorm Extension,2025-05-07,,
210833960,0,,BENLYSTA 200 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN12X,40924325,RxNorm Extension,2025-05-07,,
210834217,0,,ONCASPAR 750 E/ML POR OLDATOS INJEKCIÓHOZ/INFÚZIÓHOZ1X5ML PORÜVEGBEN (3750 E),1326481,RxNorm,2025-05-07,,
210834330,0,,TRELEGY ELLIPTA 92 MIKROGRAMM/55 MIKROGRAMM/22 MIKROGRAMM ADAGOLT INHALÁCIÓS POR1X14ADAG INHALÁTORBAN,40755794,RxNorm Extension,2025-05-07,,
210834356,0,,TRELEGY ELLIPTA 92 MIKROGRAMM/55 MIKROGRAMM/22 MIKROGRAMM ADAGOLT INHALÁCIÓS POR3X30ADAG INHALÁTORBAN,40755794,RxNorm Extension,2025-05-07,,
210834487,0,,FULVESTRANT MYLAN 250 MG/5 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN1X5ML ELőRETÖLTÖTT FECSKENDőBEN,36409569,RxNorm Extension,2025-05-07,,
210834607,0,,ZEJULA 100 MG KEMÉNY KAPSZULA56X1 ADAGONKÉNT PERFORÁLT BUBORÉKCSOMAGOLÁSBAN,1593866,RxNorm,2025-05-07,,
210834665,0,,ADYNOVI 500 NE/2 ML POR ÉS OLDÓSZER OLDATOS INJEKCIÓHOZ1X (FELOLDÓ ESZKÖZZEL ÖSSZESZERELVE),1352213,RxNorm,2025-05-07,,
210834665,0,,ADYNOVI 500 NE/2 ML POR ÉS OLDÓSZER OLDATOS INJEKCIÓHOZ1X (FELOLDÓ ESZKÖZZEL ÖSSZESZERELVE),2997891,RxNorm Extension,2025-05-07,,
210834754,0,,PREVYMIS 240 MG FILMTABLETTA28X1,792947,RxNorm,2025-05-07,,
210834835,0,,"REBIF 22 MIKROGRAMM OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN36X0,5ML ELőRETÖLTÖTT FECSKENDőBEN",40056941,RxNorm,2025-05-07,,
210834843,0,,"REBIF 44 MIKROGRAMM OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN36X0,5ML ELőRETÖLTÖTT FECSKENDőBEN",40056941,RxNorm,2025-05-07,,
210834885,0,,"TACFORIUS 0,5 MG RETARD KEMÉNY KAPSZULA50X1 ADAGONKÉNT PERFORÁLT BUBORÉKCSOMAGOLÁSBAN",43532968,RxNorm,2025-05-07,,
210834966,0,,TACFORIUS 1 MG RETARD KEMÉNY KAPSZULA60X1 ADAGONKÉNT PERFORÁLT BUBORÉKCSOMAGOLÁSBAN,43532972,RxNorm,2025-05-07,,
210835001,0,,TACFORIUS 3 MG RETARD KEMÉNY KAPSZULA50X1 ADAGONKÉNT PERFORÁLT BUBORÉKCSOMAGOLÁSBAN,21082737,RxNorm Extension,2025-05-07,,
