IngredientCode,IngredientName,IngredientNameEnglish,CASNumber,MatchString,SourceCount,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,ATC
SELEXIPAG,SELEXIPAG,SELEXIPAG,,"SourceTerm - Ingredient Term (""SELEXIPAG"")",-1,35604848,SELEXIPAG,Drug,RxNorm,Ingredient,S,1729002,2016-05-02,2099-12-31,,B01AC27
SEMAGLUTIDE,SEMAGLUTIDE,SEMAGLUTIDE,,"SourceTerm - Ingredient Term (""SEMAGLUTIDE"")",-1,793143,SEMAGLUTIDE,Drug,RxNorm,Ingredient,S,1991302,2018-02-05,2099-12-31,,A10BJ06
SENNAE FOLII PULVIS,SENNAE FOLII PULVIS,SENNAE FOLII PULVIS,,"First 1 words from SourceTerm - Ingredient Relationship (Standardised) ""Substance"" with relation ""SNOMED - RxNorm eq"" - Filter on best fit (""SENNAE"")",-1,938268,"SENNOSIDES, USP",Drug,RxNorm,Ingredient,S,36387,1970-01-01,2099-12-31,,
SENNOSIDE A + B,SENNOSIDE A + B,SENNOSIDE A + B,,"First 2 words from SourceTerm - Ingredient Term (Orphan ingredient) (""SENNOSIDE A"")",-1,36850213,SENNOSIDE A,Drug,RxNorm Extension,Ingredient,S,OMOP5167829,1970-01-01,2099-12-31,,
SERINE,SERINE,SERINE,,"SourceTerm - Ingredient Term (""SERINE"")",-1,19066774,SERINE,Drug,RxNorm,Ingredient,S,9671,1970-01-01,2099-12-31,,
SERTACONAZOLE NITRATE,SERTACONAZOLE NITRATE,SERTACONAZOLE NITRATE,,"SourceTerm - Ingredient Relationship ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (""SERTACONAZOLE NITRATE"")",-1,939134,SERTACONAZOLE,Drug,RxNorm,Ingredient,S,36435,1970-01-01,2099-12-31,,
SERTINDOLE,SERTINDOLE,SERTINDOLE,,"SourceTerm - Ingredient Term (""SERTINDOLE"")",-1,19050633,SERTINDOLE,Drug,RxNorm,Ingredient,S,41996,1970-01-01,2099-12-31,,N05AE03
SERTRALINE,SERTRALINE,SERTRALINE,,"SourceTerm - Ingredient Term (""SERTRALINE"")",-1,739138,SERTRALINE,Drug,RxNorm,Ingredient,S,36437,1970-01-01,2099-12-31,,N06AB06
SERTÉSTÜDő-FOSZFOLIPID FRAKCIÓ,SERTÉSTÜDő-FOSZFOLIPID FRAKCIÓ,SERTÉSTÜDő-FOSZFOLIPID FRAKCIÓ,,"Manual Overrule Mapping (""SERTÉSTÜDő-FOSZFOLIPID FRAKCIÓ"")",-1,19091377,PORACTANT ALFA,Drug,RxNorm,Ingredient,S,236381,1970-01-01,2099-12-31,,
SEVELAMER,SEVELAMER,SEVELAMER,,"SourceTerm - Ingredient Term (""SEVELAMER"")",-1,952004,SEVELAMER,Drug,RxNorm,Ingredient,S,214824,1970-01-01,2099-12-31,,V03AE02
SEVOFLURANE,SEVOFLURANE,SEVOFLURANE,,"SourceTerm - Ingredient Term (""SEVOFLURANE"")",-1,19039298,SEVOFLURANE,Drug,RxNorm,Ingredient,S,36453,1970-01-01,2099-12-31,,N01AB08
SHARK LIVER OIL,SHARK LIVER OIL,SHARK LIVER OIL,,"SourceTerm - Ingredient Term (""SHARK LIVER OIL"")",-1,961304,SHARK LIVER OIL,Drug,RxNorm,Ingredient,S,91472,1970-01-01,2099-12-31,,
SILDENAFIL,SILDENAFIL,SILDENAFIL,,"SourceTerm - Ingredient Term (""SILDENAFIL"")",-1,1316262,SILDENAFIL,Drug,RxNorm,Ingredient,S,136411,1970-01-01,2099-12-31,,G04BE03
SILIBININ,SILIBININ,SILIBININ,,"SourceTerm - Synonym Term Synonym of (""SILIBININ"")",-1,19024190,SILYBIN,Drug,RxNorm,Ingredient,S,155067,1970-01-01,2099-12-31,,
SILODOSIN,SILODOSIN,SILODOSIN,,"SourceTerm - Ingredient Term (""SILODOSIN"")",-1,19012925,SILODOSIN,Drug,RxNorm,Ingredient,S,720825,2008-11-09,2099-12-31,,G04CA04
SILVER SULFADIAZINE,SILVER SULFADIAZINE,SILVER SULFADIAZINE,,"SourceTerm - Ingredient Term (""SILVER SULFADIAZINE"")",-1,966956,SILVER SULFADIAZINE,Drug,RxNorm,Ingredient,S,9793,1970-01-01,2099-12-31,,
SILYMARIN,SILYMARIN,SILYMARIN,,"SourceTerm - Ingredient Term (""SILYMARIN"")",-1,19066992,SILYMARIN,Drug,RxNorm,Ingredient,S,9794,1970-01-01,2099-12-31,,A05BA03
SIMETHICONE,SIMETHICONE,SIMETHICONE,,"SourceTerm - Ingredient Term (""SIMETHICONE"")",-1,966991,SIMETHICONE,Drug,RxNorm,Ingredient,S,9796,1970-01-01,2099-12-31,,
SIMOCTOCOG ALFA (HUMAN VIII FAKTOR  [RDNS]),SIMOCTOCOG ALFA (HUMAN VIII FAKTOR  [RDNS]),SIMOCTOCOG ALFA (HUMAN VIII FAKTOR  [RDNS]),,"First 2 words from SourceTerm - Ingredient Relationship ""Ingredient"" with relation ""Concept replaced by"" - Filter on best fit (""SIMOCTOCOG ALFA"")",-1,1352213,FACTOR VIII,Drug,RxNorm,Ingredient,S,4257,1970-01-01,2099-12-31,,B02BD14
SIMVASTATIN,SIMVASTATIN,SIMVASTATIN,,"SourceTerm - Ingredient Term (""SIMVASTATIN"")",-1,1539403,SIMVASTATIN,Drug,RxNorm,Ingredient,S,36567,1970-01-01,2099-12-31,,
SIPONIMOD,SIPONIMOD,SIPONIMOD,,"SourceTerm - Ingredient Term (""SIPONIMOD"")",-1,1510913,SIPONIMOD,Drug,RxNorm,Ingredient,S,2121085,2019-05-06,2099-12-31,,L04AA42
SIROLIMUS,SIROLIMUS,SIROLIMUS,,"SourceTerm - Ingredient Term (""SIROLIMUS"")",-1,19034726,SIROLIMUS,Drug,RxNorm,Ingredient,S,35302,1970-01-01,2099-12-31,,L04AA10
SITAGLIPTINE,SITAGLIPTINE,SITAGLIPTINE,,"SourceTerm - Ingredient Term (Standardised) (""SITAGLIPTINE"")",-1,1580747,SITAGLIPTIN,Drug,RxNorm,Ingredient,S,593411,2006-12-17,2099-12-31,,A10BH51
SODIUM,SODIUM,SODIUM,,"SourceTerm - Ingredient Term (""SODIUM"")",-1,19136048,SODIUM,Drug,RxNorm,Ingredient,S,9853,1970-01-01,2099-12-31,,
SODIUM ACETATE,SODIUM ACETATE,SODIUM ACETATE,,"SourceTerm - Ingredient Term (""SODIUM ACETATE"")",-1,19077884,SODIUM ACETATE,Drug,RxNorm,Ingredient,S,56443,1970-01-01,2099-12-31,,B05XA08
SODIUM ACETATE TRIHYDRATE,SODIUM ACETATE TRIHYDRATE,SODIUM ACETATE TRIHYDRATE,,"SourceTerm - Ingredient Relationship ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (""SODIUM ACETATE TRIHYDRATE"")",-1,19077884,SODIUM ACETATE,Drug,RxNorm,Ingredient,S,56443,1970-01-01,2099-12-31,,B05XA08
SODIUM AMIDOTRIZOATE,SODIUM AMIDOTRIZOATE,SODIUM AMIDOTRIZOATE,,"SourceTerm - Ingredient Term (""SODIUM AMIDOTRIZOATE"")",-1,36878657,SODIUM AMIDOTRIZOATE,Drug,RxNorm Extension,Ingredient,S,OMOP1005590,1970-01-01,2099-12-31,,
SODIUM ASCORBATE,SODIUM ASCORBATE,SODIUM ASCORBATE,,"SourceTerm - Ingredient Term (""SODIUM ASCORBATE"")",-1,901318,SODIUM ASCORBATE,Drug,RxNorm,Ingredient,S,267366,1970-01-01,2099-12-31,,
SODIUM BENZOATE,SODIUM BENZOATE,SODIUM BENZOATE,,"SourceTerm - Ingredient Relationship ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (""SODIUM BENZOATE"")",-1,711452,BENZOATE,Drug,RxNorm,Ingredient,S,70589,2006-05-14,2099-12-31,,V04CG30
SODIUM BICARBONATE,SODIUM BICARBONATE,SODIUM BICARBONATE,,"SourceTerm - Ingredient Term (""SODIUM BICARBONATE"")",-1,939506,SODIUM BICARBONATE,Drug,RxNorm,Ingredient,S,36676,1970-01-01,2099-12-31,,
SODIUM BORATE,SODIUM BORATE,SODIUM BORATE,,"SourceTerm - Ingredient Relationship ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (""SODIUM BORATE"")",-1,929698,BORIC ACID,Drug,RxNorm,Ingredient,S,1700,1970-01-01,2099-12-31,,
SODIUM CHLORIDE,SODIUM CHLORIDE,SODIUM CHLORIDE,,"SourceTerm - Ingredient Term (""SODIUM CHLORIDE"")",-1,967823,SODIUM CHLORIDE,Drug,RxNorm,Ingredient,S,9863,1970-01-01,2099-12-31,,
SODIUM CITRATE,SODIUM CITRATE,SODIUM CITRATE,,"SourceTerm - Ingredient Term (""SODIUM CITRATE"")",-1,977968,SODIUM CITRATE,Drug,RxNorm,Ingredient,S,56466,1970-01-01,2099-12-31,,B05CB02
SODIUM CROMOGLYCATE,SODIUM CROMOGLYCATE,SODIUM CROMOGLYCATE,,"SourceTerm - Ingredient Relationship Synonym of ""Substance"" with relation ""Maps to"" (""SODIUM CROMOGLYCATE"")",-1,1152631,CROMOLYN,Drug,RxNorm,Ingredient,S,42612,1970-01-01,2099-12-31,,
SODIUM DISULFOSALICYLATOSAMARATE,SODIUM DISULFOSALICYLATOSAMARATE,SODIUM DISULFOSALICYLATOSAMARATE,,"First 1 words from SourceTerm - Ingredient Term (""SODIUM"")",-1,19136048,SODIUM,Drug,RxNorm,Ingredient,S,9853,1970-01-01,2099-12-31,,
SODIUM FLUORIDE,SODIUM FLUORIDE,SODIUM FLUORIDE,,"SourceTerm - Ingredient Term (""SODIUM FLUORIDE"")",-1,19069022,SODIUM FLUORIDE,Drug,RxNorm,Ingredient,S,9873,1970-01-01,2099-12-31,,
SODIUM GLYCEROPHOSPHATE,SODIUM GLYCEROPHOSPHATE,SODIUM GLYCEROPHOSPHATE,,"SourceTerm - Ingredient Relationship ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (""SODIUM GLYCEROPHOSPHATE"")",-1,43526717,GLYCERYL PHOSPHATE,Drug,RxNorm,Ingredient,S,1423803,2013-06-03,2099-12-31,,B05XA14
SODIUM HYALURONATE,SODIUM HYALURONATE,SODIUM HYALURONATE,,"SourceTerm - Ingredient Relationship ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (""SODIUM HYALURONATE"")",-1,787787,HYALURONATE,Drug,RxNorm,Ingredient,S,62372,2006-04-02,2099-12-31,,S01KA51
SODIUM HYDROXIDE,SODIUM HYDROXIDE,SODIUM HYDROXIDE,,"SourceTerm - Ingredient Term (""SODIUM HYDROXIDE"")",-1,19069760,SODIUM HYDROXIDE,Drug,RxNorm,Ingredient,S,9880,1970-01-01,2099-12-31,,
SODIUM HYPOPHOSPHITE,SODIUM HYPOPHOSPHITE,SODIUM HYPOPHOSPHITE,,"SourceTerm - Ingredient Term (Orphan ingredient) (""SODIUM HYPOPHOSPHITE"")",-1,42900555,SODIUM HYPOPHOSPHITE,Drug,RxNorm,Ingredient,S,1311313,2012-10-01,2099-12-31,,
SODIUM LACTATE,SODIUM LACTATE,SODIUM LACTATE,,"SourceTerm - Ingredient Term (Standardised) (""SODIUM LACTATE"")",-1,36878803,SODIUM (S) LACTATE,Drug,RxNorm Extension,Ingredient,S,OMOP1002941,1970-01-01,2099-12-31,,
SODIUM PHYTATE,SODIUM PHYTATE,SODIUM PHYTATE,,"SourceTerm - Ingredient Relationship ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (""SODIUM PHYTATE"")",-1,19133366,PHYTIC ACID,Drug,RxNorm,Ingredient,S,8302,1970-01-01,2099-12-31,,
SODIUM PICOSULFATE,SODIUM PICOSULFATE,SODIUM PICOSULFATE,,"SourceTerm - Ingredient Relationship Synonym of ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (""SODIUM PICOSULFATE"")",-1,45775584,PICOSULFURATE,Drug,RxNorm,Ingredient,S,1546458,2014-12-01,2099-12-31,,
SODIUM PYROPHOSPHATE,SODIUM PYROPHOSPHATE,SODIUM PYROPHOSPHATE,,"SourceTerm - Ingredient Relationship ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (""SODIUM PYROPHOSPHATE"")",-1,43012944,PYROPHOSPHATE,Drug,RxNorm,Ingredient,S,1364533,2013-02-04,2099-12-31,,
SODIUM SELENITE,SODIUM SELENITE,SODIUM SELENITE,,"SourceTerm - Ingredient Relationship ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (""SODIUM SELENITE"")",-1,19066274,SELENITE,Drug,RxNorm,Ingredient,S,9640,1970-01-01,2099-12-31,,A12CE02
SODIUM SELENITE PENTAHYDRATE,SODIUM SELENITE PENTAHYDRATE,SODIUM SELENITE PENTAHYDRATE,,"First 2 words from SourceTerm - Ingredient Relationship ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (""SODIUM SELENITE"")",-1,19066274,SELENITE,Drug,RxNorm,Ingredient,S,9640,1970-01-01,2099-12-31,,A12CE02
SODIUMHYDROGENSULFATE,SODIUMHYDROGENSULFATE,SODIUMHYDROGENSULFATE,,"Manual Overrule Mapping (""SODIUMHYDROGENSULFATE"")",-1,939976,SODIUM SULFATE,Drug,RxNorm,Ingredient,S,36721,1970-01-01,2099-12-31,,
SOFOSBUVIR,SOFOSBUVIR,SOFOSBUVIR,,"SourceTerm - Ingredient Term (""SOFOSBUVIR"")",-1,44785094,SOFOSBUVIR,Drug,RxNorm,Ingredient,S,1484911,2014-01-06,2099-12-31,,J05AX15
SOLIFENACIN,SOLIFENACIN,SOLIFENACIN,,"SourceTerm - Ingredient Term (""SOLIFENACIN"")",-1,916005,SOLIFENACIN,Drug,RxNorm,Ingredient,S,322167,1970-01-01,2099-12-31,,
SOMATROPIN,SOMATROPIN,SOMATROPIN,,"SourceTerm - Ingredient Term (""SOMATROPIN"")",-1,1584910,SOMATROPIN,Drug,RxNorm,Ingredient,S,61148,1970-01-01,2099-12-31,,H01AC01
SORAFENIB,SORAFENIB,SORAFENIB,,"SourceTerm - Ingredient Term (""SORAFENIB"")",-1,1363387,SORAFENIB,Drug,RxNorm,Ingredient,S,495881,2006-01-15,2099-12-31,,
SOTALOL,SOTALOL,SOTALOL,,"SourceTerm - Ingredient Term (""SOTALOL"")",-1,1370109,SOTALOL,Drug,RxNorm,Ingredient,S,9947,1970-01-01,2099-12-31,,C07BA07
SOYA OIL,SOYA OIL,SOYA OIL,,"SourceTerm - Ingredient Relationship Synonym of ""Substance"" with relation ""SNOMED - RxNorm eq"" - Filter on best fit (""SOYA OIL"")",-1,19070224,SOYBEAN OIL,Drug,RxNorm,Ingredient,S,9949,1970-01-01,2099-12-31,,
SPIRAMYCIN,SPIRAMYCIN,SPIRAMYCIN,,"SourceTerm - Ingredient Term (""SPIRAMYCIN"")",-1,19070251,SPIRAMYCIN,Drug,RxNorm,Ingredient,S,9991,1970-01-01,2099-12-31,,
SPIRONOLACTONE,SPIRONOLACTONE,SPIRONOLACTONE,,"SourceTerm - Ingredient Term (""SPIRONOLACTONE"")",-1,970250,SPIRONOLACTONE,Drug,RxNorm,Ingredient,S,9997,1970-01-01,2099-12-31,,C03DA01
STANNOUS CHLORIDE,STANNOUS CHLORIDE,STANNOUS CHLORIDE,,"SourceTerm - Ingredient Term (""STANNOUS CHLORIDE"")",-1,19100411,STANNOUS CHLORIDE,Drug,RxNorm,Ingredient,S,37032,1970-01-01,2099-12-31,,
STEARIC ACID,STEARIC ACID,STEARIC ACID,,"SourceTerm - Ingredient Relationship ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (""STEARIC ACID"")",-1,43014216,STEARATE,Drug,RxNorm,Ingredient,S,1368706,2013-03-04,2099-12-31,,
STIRIPENTOL,STIRIPENTOL,STIRIPENTOL,,"SourceTerm - Ingredient Term (""STIRIPENTOL"")",-1,35200286,STIRIPENTOL,Drug,RxNorm,Ingredient,S,2054968,2018-12-03,2099-12-31,,N03AX17
SUCCINIC ACID,SUCCINIC ACID,SUCCINIC ACID,,"SourceTerm - Ingredient Term (""SUCCINIC ACID"")",-1,1340532,SUCCINIC ACID,Drug,RxNorm,Ingredient,S,37255,1970-01-01,2099-12-31,,
SUFENTANIL,SUFENTANIL,SUFENTANIL,,"SourceTerm - Ingredient Term (""SUFENTANIL"")",-1,19078219,SUFENTANIL,Drug,RxNorm,Ingredient,S,56795,1970-01-01,2099-12-31,,N01AH03
SUGAMMADEX,SUGAMMADEX,SUGAMMADEX,,"SourceTerm - Ingredient Term (""SUGAMMADEX"")",-1,35604506,SUGAMMADEX,Drug,RxNorm,Ingredient,S,1726988,2016-05-02,2099-12-31,,V03AB35
SULBACTAM,SULBACTAM,SULBACTAM,,"SourceTerm - Ingredient Term (""SULBACTAM"")",-1,1836241,SULBACTAM,Drug,RxNorm,Ingredient,S,10167,1970-01-01,2099-12-31,,J01CG01
SULFADIMIDINE,SULFADIMIDINE,SULFADIMIDINE,,"SourceTerm - Synonym Term Synonym of (""SULFADIMIDINE"")",-1,19136429,SULFAMETHAZINE,Drug,RxNorm,Ingredient,S,10178,1970-01-01,2099-12-31,,
SULFAMETHOXAZOLE,SULFAMETHOXAZOLE,SULFAMETHOXAZOLE,,"SourceTerm - Ingredient Term (""SULFAMETHOXAZOLE"")",-1,1836430,SULFAMETHOXAZOLE,Drug,RxNorm,Ingredient,S,10180,1970-01-01,2099-12-31,,
SULFASALAZINE,SULFASALAZINE,SULFASALAZINE,,"SourceTerm - Ingredient Term (""SULFASALAZINE"")",-1,964339,SULFASALAZINE,Drug,RxNorm,Ingredient,S,9524,1970-01-01,2099-12-31,,A07EC01
SULFUR HEXAFLUORID,SULFUR HEXAFLUORID,SULFUR HEXAFLUORID,,"SourceTerm - Ingredient Term (Standardised) (""SULFUR HEXAFLUORID"")",-1,45892833,SULFUR HEXAFLUORIDE,Drug,RxNorm,Ingredient,S,1599276,2015-03-02,2099-12-31,,V08DA05
SULODEXIDE,SULODEXIDE,SULODEXIDE,,"SourceTerm - Ingredient Term (""SULODEXIDE"")",-1,43009029,SULODEXIDE,Drug,RxNorm Extension,Ingredient,S,OMOP4700455,1970-01-01,2099-12-31,,B01AB11
SULPHANUM CAERULEUM,SULPHANUM CAERULEUM,SULPHANUM CAERULEUM,,"ATC - RxNorm (""V04CX09"")",-1,19022170,PATENT BLUE VIOLET,Drug,RxNorm,Ingredient,S,32950,1970-01-01,2099-12-31,,V04CX09
SULPROSTONE,SULPROSTONE,SULPROSTONE,,"SourceTerm - Ingredient Term (""SULPROSTONE"")",-1,36878620,SULPROSTONE,Drug,RxNorm Extension,Ingredient,S,OMOP1004275,1970-01-01,2099-12-31,,G02AD05
SULTAMICILLIN,SULTAMICILLIN,SULTAMICILLIN,,"SourceTerm - Ingredient Term (""SULTAMICILLIN"")",-1,43009009,SULTAMICILLIN,Drug,RxNorm Extension,Ingredient,S,OMOP4700435,1970-01-01,2099-12-31,,J01CR04
SULTIAME,SULTIAME,SULTIAME,,"SourceTerm - Ingredient Term (Standardised) (""SULTIAME"")",-1,19000921,SULTHIAME,Drug,RxNorm,Ingredient,S,10240,1970-01-01,2099-12-31,,N03AX03
SUMATRIPTAN,SUMATRIPTAN,SUMATRIPTAN,,"SourceTerm - Ingredient Term (""SUMATRIPTAN"")",-1,1140643,SUMATRIPTAN,Drug,RxNorm,Ingredient,S,37418,1970-01-01,2099-12-31,,N02CC01
SUNITINIB,SUNITINIB,SUNITINIB,,"SourceTerm - Ingredient Term (""SUNITINIB"")",-1,1336539,SUNITINIB,Drug,RxNorm,Ingredient,S,357977,2006-07-30,2099-12-31,,
"SÁRGALÁZ VACCINA, ÉLő, ATTENUÁLT","SÁRGALÁZ VACCINA, ÉLő, ATTENUÁLT","SÁRGALÁZ VACCINA, ÉLő, ATTENUÁLT",,"ATC - RxNorm (""J07BL01"")",-1,532274,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN,Drug,RxNorm,Ingredient,S,804187,2008-08-31,2099-12-31,,J07BL01
TACALCITOL,TACALCITOL,TACALCITOL,,"SourceTerm - Ingredient Term (""TACALCITOL"")",-1,19008361,TACALCITOL,Drug,RxNorm,Ingredient,S,291204,1970-01-01,2099-12-31,,D05AX04
TACROLIMUS,TACROLIMUS,TACROLIMUS,,"SourceTerm - Ingredient Term (""TACROLIMUS"")",-1,950637,TACROLIMUS,Drug,RxNorm,Ingredient,S,42316,1970-01-01,2099-12-31,,L04AD02
TADALAFIL,TADALAFIL,TADALAFIL,,"SourceTerm - Ingredient Term (""TADALAFIL"")",-1,1336926,TADALAFIL,Drug,RxNorm,Ingredient,S,358263,1970-01-01,2099-12-31,,G04BE08
TAFLUPROST,TAFLUPROST,TAFLUPROST,,"SourceTerm - Ingredient Term (""TAFLUPROST"")",-1,42709325,TAFLUPROST,Drug,RxNorm,Ingredient,S,1244607,2012-05-07,2099-12-31,,S01EE05
TALCUM,TALCUM,TALCUM,,"SourceTerm - Ingredient Relationship Synonym of ""Substance"" with relation ""SNOMED - RxNorm eq"" (""TALCUM"")",-1,1036667,TALC,Drug,RxNorm,Ingredient,S,10323,1970-01-01,2099-12-31,,
TAMOXIFEN,TAMOXIFEN,TAMOXIFEN,,"SourceTerm - Ingredient Term (""TAMOXIFEN"")",-1,1436678,TAMOXIFEN,Drug,RxNorm,Ingredient,S,10324,1970-01-01,2099-12-31,,L02BA01
TAMSULOSIN,TAMSULOSIN,TAMSULOSIN,,"SourceTerm - Ingredient Term (""TAMSULOSIN"")",-1,924566,TAMSULOSIN,Drug,RxNorm,Ingredient,S,77492,1970-01-01,2099-12-31,,G04CA53
TASONERMIN,TASONERMIN,TASONERMIN,,"SourceTerm - Ingredient Term (""TASONERMIN"")",-1,19071159,TASONERMIN,Drug,RxNorm,Ingredient,S,283746,1970-01-01,2099-12-31,,L03AX11
TAURIN,TAURIN,TAURIN,,"SourceTerm - Ingredient Term (Standardised) (""TAURIN"")",-1,19136716,TAURINE,Drug,RxNorm,Ingredient,S,10337,1970-01-01,2099-12-31,,
TAUROSELCHOLIC ACID,TAUROSELCHOLIC ACID,TAUROSELCHOLIC ACID,,"SourceTerm - Ingredient Term (Orphan ingredient) (""TAUROSELCHOLIC ACID"")",-1,36857920,TAUROSELCHOLIC ACID,Drug,RxNorm Extension,Ingredient,S,OMOP5175536,1970-01-01,2099-12-31,,
TAZOBACTAM,TAZOBACTAM,TAZOBACTAM,,"SourceTerm - Ingredient Term (""TAZOBACTAM"")",-1,1741122,TAZOBACTAM,Drug,RxNorm,Ingredient,S,37617,1970-01-01,2099-12-31,,J01CG02
TECHNETIUM (99M TC) SESTAMIBI,TECHNETIUM (99M TC) SESTAMIBI,TECHNETIUM (99M TC) SESTAMIBI,,"SourceTerm - Ingredient Relationship (Standardised) Synonym of ""Precise Ingredient"" with relation ""Form of"" - Filter on best fit (Orphan ingredient) (""TECHNETIUM (99M TC) SESTAMIBI"")",-1,702006,TECHNETIUM,Drug,RxNorm,Ingredient,S,2571856,2022-01-03,2099-12-31,,
TECHNETIUM TC-99M SODIUM PERTECHNETATE,TECHNETIUM TC-99M SODIUM PERTECHNETATE,TECHNETIUM TC-99M SODIUM PERTECHNETATE,,"SourceTerm - Ingredient Relationship (Standardised) ""Ingredient"" with relation ""Maps to"" (Orphan ingredient) (""TECHNETIUM TC-99M SODIUM PERTECHNETATE"")",-1,702006,TECHNETIUM,Drug,RxNorm,Ingredient,S,2571856,2022-01-03,2099-12-31,,
TEGAFUR,TEGAFUR,TEGAFUR,,"SourceTerm - Ingredient Term (""TEGAFUR"")",-1,19056756,TEGAFUR,Drug,RxNorm,Ingredient,S,4582,1970-01-01,2099-12-31,,
TEICOPLANIN,TEICOPLANIN,TEICOPLANIN,,"SourceTerm - Ingredient Term (""TEICOPLANIN"")",-1,19078399,TEICOPLANIN,Drug,RxNorm,Ingredient,S,57021,1970-01-01,2099-12-31,,J01XA02
TELMISARTAN,TELMISARTAN,TELMISARTAN,,"SourceTerm - Ingredient Term (""TELMISARTAN"")",-1,1317640,TELMISARTAN,Drug,RxNorm,Ingredient,S,73494,1970-01-01,2099-12-31,,C09DB04
TEMAZEPAM,TEMAZEPAM,TEMAZEPAM,,"SourceTerm - Ingredient Term (""TEMAZEPAM"")",-1,836715,TEMAZEPAM,Drug,RxNorm,Ingredient,S,10355,1970-01-01,2099-12-31,,N05CD07
TEMOZOLOMIDE,TEMOZOLOMIDE,TEMOZOLOMIDE,,"SourceTerm - Ingredient Term (""TEMOZOLOMIDE"")",-1,1341149,TEMOZOLOMIDE,Drug,RxNorm,Ingredient,S,37776,1970-01-01,2099-12-31,,L01AX03
TEMSIROLIMUS,TEMSIROLIMUS,TEMSIROLIMUS,,"SourceTerm - Ingredient Term (""TEMSIROLIMUS"")",-1,19092845,TEMSIROLIMUS,Drug,RxNorm,Ingredient,S,657797,2007-07-29,2099-12-31,,
TENECTEPLASE,TENECTEPLASE,TENECTEPLASE,,"SourceTerm - Ingredient Term (""TENECTEPLASE"")",-1,19098548,TENECTEPLASE,Drug,RxNorm,Ingredient,S,259280,1970-01-01,2099-12-31,,B01AD11
TENOFOVIR,TENOFOVIR,TENOFOVIR,,"SourceTerm - Ingredient Term (""TENOFOVIR"")",-1,19011093,TENOFOVIR,Drug,RxNorm,Ingredient,S,117466,2005-07-24,2099-12-31,,
TENOFOVIR DISOPROXIL,TENOFOVIR DISOPROXIL,TENOFOVIR DISOPROXIL,,"SourceTerm - Ingredient Term (""TENOFOVIR DISOPROXIL"")",-1,1710281,TENOFOVIR DISOPROXIL,Drug,RxNorm,Ingredient,S,300195,1970-01-01,2099-12-31,,J05AR12
TERAZOSIN,TERAZOSIN,TERAZOSIN,,"SourceTerm - Ingredient Term (""TERAZOSIN"")",-1,1341238,TERAZOSIN,Drug,RxNorm,Ingredient,S,37798,1970-01-01,2099-12-31,,G04CA03
TERBINAFINE,TERBINAFINE,TERBINAFINE,,"SourceTerm - Ingredient Term (""TERBINAFINE"")",-1,1741309,TERBINAFINE,Drug,RxNorm,Ingredient,S,37801,1970-01-01,2099-12-31,,D01BA02
TERBUTALINE,TERBUTALINE,TERBUTALINE,,"SourceTerm - Ingredient Term (""TERBUTALINE"")",-1,1236744,TERBUTALINE,Drug,RxNorm,Ingredient,S,10368,1970-01-01,2099-12-31,,
TERIFLUNOMID,TERIFLUNOMID,TERIFLUNOMID,,"SourceTerm - Ingredient Term (Standardised) (""TERIFLUNOMID"")",-1,42900584,TERIFLUNOMIDE,Drug,RxNorm,Ingredient,S,1310520,2012-10-01,2099-12-31,,L04AA31
TERIPARATIDE,TERIPARATIDE,TERIPARATIDE,,"SourceTerm - Ingredient Term (""TERIPARATIDE"")",-1,1521987,TERIPARATIDE,Drug,RxNorm,Ingredient,S,32915,1970-01-01,2099-12-31,,H05AA02
TERLIPRESSIN,TERLIPRESSIN,TERLIPRESSIN,,"SourceTerm - Ingredient Term (""TERLIPRESSIN"")",-1,19119253,TERLIPRESSIN,Drug,RxNorm,Ingredient,S,57048,1970-01-01,2099-12-31,,H01BA04
TERPIN,TERPIN,TERPIN,,"Manual Overrule Mapping (""TERPIN"")",-1,19059707,TERPIN HYDRATE,Drug,RxNorm,Ingredient,S,89916,1970-01-01,2099-12-31,,
TERPIN HYDRATE,TERPIN HYDRATE,TERPIN HYDRATE,,"SourceTerm - Ingredient Term (""TERPIN HYDRATE"")",-1,19059707,TERPIN HYDRATE,Drug,RxNorm,Ingredient,S,89916,1970-01-01,2099-12-31,,
TESTOSTERONE,TESTOSTERONE,TESTOSTERONE,,"SourceTerm - Ingredient Term (""TESTOSTERONE"")",-1,1636780,TESTOSTERONE,Drug,RxNorm,Ingredient,S,10379,1970-01-01,2099-12-31,,G03EA02
